nodeA,nodeB,label,wcn,wjc,wpa,waa
1715,1735,1,2.333333333,0.684210526,4480,19.88145711
1715,1989,1,2.157894737,0.493975904,6592,18.02900487
1715,2086,1,2.184210526,0.734513274,3200,18.23707909
1715,2148,1,2.3,0.736,3968,20.38764998
1715,2180,1,2.157894737,0.719298246,3264,17.99154941
1715,2324,1,2.184210526,0.79047619,2688,18.18394261
1715,2446,1,2.210526316,0.52173913,6272,18.40827723
1715,2808,1,2.131578947,0.6,4608,17.79111943
1715,2810,1,2.184210526,0.680327869,3776,18.27746086
1715,2817,1,2.157894737,0.640625,4160,17.98770951
1715,2868,1,2.447368421,0.332142857,13888,20.33938556
1715,2938,1,2.131578947,0.609022556,4480,17.78808157
1715,2990,1,2.289473684,0.426470588,9024,19.14317234
1715,2997,1,2.342105263,0.417840376,9600,19.49205785
1715,3034,1,2.615384615,0.5,9024,22.25112996
1715,3130,1,2.131578947,0.45,7488,17.83804294
1715,3148,1,2.368421053,0.489130435,7744,19.68789822
1715,3214,1,2.236842105,0.459459459,7808,18.63749676
1715,3556,1,2.184210526,0.304029304,13440,18.25483358
1715,3619,1,2.421052632,0.455445545,8896,20.10501053
1715,3706,1,2.236842105,0.598591549,5056,18.71935225
1715,3734,1,2.205128205,0.287625418,15104,18.92608778
1715,3785,1,2.131578947,0.536423841,5632,17.81170036
1735,1989,1,2.12195122,0.505813953,7210,19.09583702
1735,2086,1,2.157894737,0.68907563,3500,17.99455713
1735,2148,1,2.125,0.648854962,4340,18.63015989
1735,2180,1,2.131578947,0.675,3570,17.74902745
1735,2324,1,2.157894737,0.738738739,2940,17.94142065
1735,2446,1,2.184210526,0.497005988,6860,18.16575526
1735,2808,1,2.105263158,0.567375887,5040,17.54859747
1735,2810,1,2.157894737,0.640625,4130,18.0349389
1735,2817,1,2.128205128,0.619402985,4550,18.31234453
1735,2868,1,2.390243902,0.342657343,15190,21.35204921
1735,2938,1,2.128205128,0.597122302,4900,18.22447072
1735,2990,1,2.325,0.442857143,9870,20.34237344
1735,2997,1,2.317073171,0.433789954,10500,20.70767431
1735,3130,1,2.105263158,0.430107527,8190,17.59552097
1735,3148,1,2.333333333,0.515789474,8470,21.38342846
1735,3214,1,2.210526316,0.439790576,8540,18.3949748
1735,3556,1,2.157894737,0.29390681,14700,18.01231162
1735,3619,1,2.377777778,0.514423077,9730,23.36706388
1735,3706,1,2.205128205,0.581081081,5530,18.89458557
1735,3734,1,2.131578947,0.26557377,16520,17.83583858
1735,3785,1,2.1,0.535031847,6160,18.49685048
1989,2086,1,2.078947368,0.519736842,5150,17.39978602
1989,2148,1,2.075,0.506097561,6386,18.22237422
1989,2180,1,2.052631579,0.509803922,5253,17.15425634
1989,2324,1,2.078947368,0.548611111,4326,17.34664953
1989,2446,1,2.105263158,0.4,10094,17.57098415
1989,2808,1,2.026315789,0.442528736,7416,16.95382636
1989,2810,1,2.078947368,0.49068323,6077,17.44016779
1989,2817,1,2.076923077,0.48502994,6695,17.75662892
1989,2868,1,2.333333333,0.307210031,22351,21.40157399
1989,2938,1,2.1,0.488372093,7210,18.47425881
1989,2990,1,2.585365854,0.436213992,14523,22.96953878
1989,2997,1,2.255813953,0.384920635,15450,21.09300604
1989,3034,1,2.377777778,0.440329218,14523,23.34264001
1989,3130,1,2.026315789,0.351598174,12051,17.00074986
1989,3148,1,2.279069767,0.439461883,12463,21.46357519
1989,3214,1,2.131578947,0.361607143,12566,17.80020369
1989,3556,1,2.078947368,0.253205128,21630,17.41754051
1989,3619,1,2.346938776,0.479166667,14317,25.71788151
1989,3706,1,2.131578947,0.447513812,8137,17.88205917
1989,3734,1,2.052631579,0.230769231,24308,17.24106747
1989,3785,1,2.025641026,0.415789474,9064,17.39590962
2086,2148,1,2.052631579,0.702702703,3100,17.14532485
2086,2180,1,2.078947368,0.79,2550,17.36233056
2086,2324,1,2.105263158,0.879120879,2100,17.55472376
2086,2446,1,2.131578947,0.551020408,4900,17.77905837
2086,2808,1,2.052631579,0.644628099,3600,17.16190058
2086,2810,1,2,0.716981132,2950,16.65109378
2086,2817,1,2.078947368,0.692982456,3250,17.35849066
2086,2868,1,2.368421053,0.338345865,10850,19.71016671
2086,2938,1,2.052631579,0.655462185,3500,17.15886271
2086,2990,1,2.210526316,0.442105263,7050,18.51395349
2086,2997,1,2.263157895,0.432160804,7500,18.86283899
2086,3034,1,2.447368421,0.489473684,7050,20.36422998
2086,3130,1,2.052631579,0.469879518,5850,17.20882408
2086,3148,1,2.289473684,0.511764706,6050,19.05867937
2086,3214,1,2.157894737,0.479532164,6100,18.00827791
2086,3556,1,2.105263158,0.308880309,10500,17.62561473
2086,3619,1,2.342105263,0.473404255,6950,19.47579168
2086,3706,1,2.157894737,0.640625,3950,18.09013339
2086,3734,1,2.078947368,0.277192982,11800,17.44914169
2086,3785,1,2.052631579,0.569343066,4400,17.18248151
2148,2180,1,2.026315789,0.6875,3162,16.89979517
2148,2324,1,2.052631579,0.757281553,2604,17.09218836
2148,2446,1,2.078947368,0.496855346,6076,17.31652298
2148,2808,1,2,0.571428571,4464,16.69936519
2148,2810,1,2.052631579,0.65,3658,17.18570661
2148,2817,1,2.025641026,0.626984127,4030,17.30009692
2148,2868,1,2.307692308,0.323741007,13454,19.65177297
2148,2938,1,2.051282051,0.610687023,4340,17.60154214
2148,2990,1,2.157894737,0.405940594,8742,18.0514181
2148,2997,1,2.205128205,0.407582938,9300,18.80444525
2148,3034,1,2.390243902,0.485148515,8742,21.4039744
2148,3130,1,2,0.426966292,7254,16.74628869
2148,3148,1,2.230769231,0.478021978,7502,19.00028563
2148,3214,1,2.105263158,0.43715847,7564,17.54574252
2148,3556,1,2.051282051,0.295202952,13020,17.61446338
2148,3619,1,2.35,0.47,8618,20.5004507
2148,3706,1,2.105263158,0.571428571,4898,17.627598
2148,3734,1,2.026315789,0.259259259,14632,16.9866063
2148,3785,1,2,0.510067114,5456,16.71994611
2180,2324,1,2.078947368,0.858695652,2142,17.30919407
2180,2446,1,2.105263158,0.540540541,4998,17.53352869
2180,2808,1,2.026315789,0.631147541,3672,16.9163709
2180,2810,1,2.078947368,0.724770642,3009,17.40271233
2180,2817,1,2.052631579,0.67826087,3315,17.11296098
2180,2868,1,2.342105263,0.333333333,11067,19.46463703
2180,2938,1,2.026315789,0.641666667,3570,16.91333303
2180,2990,1,2.184210526,0.434554974,7191,18.26842381
2180,2997,1,2.236842105,0.425,7650,18.61730931
2180,3034,1,2.421052632,0.481675393,7191,20.1187003
2180,3130,1,2.026315789,0.461077844,5967,16.9632944
2180,3148,1,2.263157895,0.502923977,6171,18.81314969
2180,3214,1,2.131578947,0.470930233,6222,17.76274823
2180,3556,1,2.078947368,0.303846154,10710,17.38008505
2180,3619,1,2.315789474,0.465608466,7089,19.23026199
2180,3706,1,2.131578947,0.627906977,4029,17.84460371
2180,3734,1,2.052631579,0.272727273,12036,17.20361201
2180,3785,1,2.026315789,0.557971014,4488,16.93695182
2324,2446,1,2.131578947,0.582733813,4116,17.72592189
2324,2808,1,2.052631579,0.690265487,3024,17.10876409
2324,2810,1,2.105263158,0.8,2478,17.59510552
2324,2817,1,2.078947368,0.745283019,2730,17.30535417
2324,2868,1,2.368421053,0.348837209,9114,19.65703022
2324,2938,1,2.052631579,0.702702703,2940,17.10572623
2324,2990,1,2.210526316,0.461538462,5922,18.46081701
2324,2997,1,2.263157895,0.45026178,6300,18.80970251
2324,3034,1,2.447368421,0.510989011,5922,20.31109349
2324,3130,1,2.052631579,0.493670886,4914,17.1556876
2324,3148,1,2.289473684,0.537037037,5082,19.00554288
2324,3214,1,2.157894737,0.503067485,5124,17.95514142
2324,3556,1,2.105263158,0.3187251,8820,17.57247824
2324,3619,1,2.342105263,0.494444444,5838,19.42265519
2324,3706,1,2.105263158,0.672268908,3318,17.54291941
2324,3734,1,2.078947368,0.285198556,9912,17.3960052
2324,3785,1,2.052631579,0.604651163,3696,17.12934502
2446,2808,1,2.078947368,0.467455621,7056,17.33309871
2446,2810,1,2.128205128,0.532051282,5782,18.18353583
2446,2817,1,2.105263158,0.49382716,6370,17.52968879
2446,2868,1,2.975,0.378980892,21266,25.20952683
2446,2938,1,2.078947368,0.473053892,6860,17.33006084
2446,2990,1,2.282051282,0.37394958,13818,19.72407283
2446,2997,1,2.641025641,0.417004049,14700,22.06836319
2446,3034,1,2.658536585,0.459915612,13818,23.84815058
2446,3130,1,2.078947368,0.369158879,11466,17.38002221
2446,3148,1,2.58974359,0.463302752,11858,21.69526743
2446,3214,1,2.184210526,0.378995434,11956,18.17947604
2446,3556,1,2.7,0.351791531,20580,23.35605449
2446,3619,1,2.615384615,0.43220339,13622,21.92273436
2446,3706,1,2.184210526,0.471590909,7742,18.26133152
2446,3734,1,2.307692308,0.27027027,23128,19.44081828
2446,3785,1,2.075,0.448648649,8624,18.33911026
2808,2810,1,2.052631579,0.6,4248,17.20228235
2808,2817,1,2.026315789,0.566176471,4680,16.912531
2808,2868,1,2.315789474,0.305555556,15624,19.26420705
2808,2938,1,2,0.539007092,5040,16.71290305
2808,2990,1,2.157894737,0.386792453,10152,18.06799383
2808,2997,1,2.210526316,0.380090498,10800,18.41687933
2808,3034,1,2.394736842,0.429245283,10152,19.91827032
2808,3130,1,2,0.404255319,8424,16.76286442
2808,3148,1,2.236842105,0.442708333,8712,18.61271971
2808,3214,1,2.105263158,0.414507772,8784,17.56231825
2808,3556,1,2.052631579,0.277580071,15120,17.17965507
2808,3619,1,2.275,0.433333333,10008,19.97349188
2808,3706,1,2.105263158,0.533333333,5688,17.64417373
2808,3734,1,2.026315789,0.250814332,16992,17.00318203
2808,3785,1,2.076923077,0.509433962,6336,17.88417715
2810,2817,1,2.078947368,0.642276423,3835,17.39887242
2810,2868,1,2.512820513,0.356363636,12803,21.68145358
2810,2938,1,2.052631579,0.609375,4130,17.19924448
2810,2990,1,2.210526316,0.422110553,8319,18.55433526
2810,2997,1,2.282051282,0.427884615,8850,19.62731017
2810,3034,1,2.475,0.497487437,8319,21.6748447
2810,3130,1,2.052631579,0.445714286,6903,17.24920585
2810,3148,1,2.307692308,0.502793296,7139,19.82315055
2810,3214,1,2.157894737,0.455555556,7198,18.04865967
2810,3556,1,2.1,0.313432836,12390,18.47909175
2810,3619,1,2.341463415,0.487309645,8201,21.13483204
2810,3706,1,2.157894737,0.598540146,4661,18.13051516
2810,3734,1,2.3,0.31292517,13924,19.98350126
2810,3785,1,2.051282051,0.547945205,5192,17.58695896
2817,2868,1,2.414634146,0.352313167,14105,21.69310345
2817,2938,1,2.128205128,0.619402985,4550,18.36903682
2817,2990,1,2.184210526,0.404878049,9165,18.26458391
2817,2997,1,2.317073171,0.443925234,9750,20.84577574
2817,3034,1,2.476190476,0.507317073,9165,22.91432371
2817,3130,1,2.026315789,0.425414365,7605,16.9594545
2817,3148,1,2.341463415,0.518918919,7865,21.04161611
2817,3214,1,2.238095238,0.508108108,7930,22.04740685
2817,3556,1,2.078947368,0.288321168,13650,17.37624514
2817,3619,1,2.476190476,0.512315271,9035,23.19810287
2817,3706,1,2.131578947,0.566433566,5135,17.84076381
2817,3734,1,2.052631579,0.26,15340,17.19977211
2817,3785,1,2.076923077,0.532894737,5720,17.90614105
2868,2938,1,2.487804878,0.356643357,15190,22.46941398
2868,2990,1,2.595238095,0.305322129,30597,23.58889039
2868,2997,1,2.438356164,0.487671233,32550,39.43529597
2868,3034,1,2.472222222,0.5,30597,39.4000403
2868,3130,1,2.315789474,0.264264264,25389,19.31113055
2868,3148,1,2.375,0.508928571,26257,37.85904362
2868,3214,1,2.463414634,0.301492537,26474,23.37824425
2868,3556,1,2.375,0.223004695,45570,20.66391307
2868,3619,1,2.416666667,0.492917847,30163,38.55141346
2868,3706,1,2.425,0.328813559,17143,21.21905359
2868,3734,1,2.56097561,0.232300885,51212,22.69898927
2868,3785,1,2.358974359,0.302631579,19096,20.1827871
2938,2990,1,2.179487179,0.404761905,9870,18.97519519
2938,2997,1,2.390243902,0.447488584,10500,21.62208627
2938,3034,1,2.558139535,0.523809524,9870,24.34095339
2938,3130,1,2,0.408602151,8190,16.75982656
2938,3148,1,2.414634146,0.521052632,8470,21.81792664
2938,3214,1,2.105263158,0.418848168,8540,17.55928038
2938,3556,1,2.052631579,0.279569892,14700,17.1766172
2938,3619,1,2.5,0.504807692,9730,23.12508987
2938,3706,1,2.105263158,0.540540541,5530,17.64113587
2938,3734,1,2.026315789,0.252459016,16520,17.00014416
2938,3785,1,2.051282051,0.50955414,6160,17.7065131
2990,2997,1,3,0.455172414,21150,27.84584257
2990,3034,1,2.627906977,0.403571429,19881,24.52567332
2990,3130,1,2.157894737,0.319066148,16497,18.11491733
2990,3148,1,2.536585366,0.398467433,17061,22.55566001
2990,3214,1,2.512820513,0.374045802,17202,21.68526446
2990,3556,1,2.25,0.257142857,29610,19.64494489
2990,3619,1,2.636363636,0.415770609,19599,25.72026499
2990,3706,1,2.270833333,0.5,11139,25.02189157
2990,3734,1,2.375,0.252659574,33276,20.6562
2990,3785,1,2.15,0.377192982,12408,19.00680013
2997,3034,1,2.438356164,0.615916955,21150,39.16704047
2997,3130,1,2.210526316,0.315789474,17550,18.46380283
2997,3148,1,2.342465753,0.635687732,18150,37.62604379
2997,3214,1,2.3,0.339483395,18300,20.15281937
2997,3556,1,2.317073171,0.264623955,31500,20.9390475
2997,3619,1,2.410958904,0.613240418,20850,38.80202915
2997,3706,1,2.30952381,0.425438596,11850,21.4354157
2997,3734,1,2.4,0.249350649,35400,20.76114128
2997,3785,1,2.256410256,0.371308017,13200,19.33545939
3034,3130,1,2.394736842,0.354085603,16497,19.96519382
3034,3148,1,2.364864865,0.673076923,17061,38.59017169
3034,3214,1,2.707317073,0.423664122,17202,24.42510366
3034,3556,1,2.45,0.28,29610,21.28261807
3034,3619,1,2.434210526,0.665467626,19599,40.88206721
3034,3706,1,2.487804878,0.465753425,11139,22.60038922
3034,3734,1,2.780487805,0.303191489,33276,24.26505857
3034,3785,1,2.43902439,0.438596491,12408,21.84480946
3130,3148,1,2.236842105,0.358649789,14157,18.65964321
3130,3214,1,2.105263158,0.336134454,14274,17.60924175
3130,3556,1,2.052631579,0.239263804,24570,17.22657857
3130,3619,1,2.289473684,0.341176471,16263,19.07675552
3130,3706,1,2.105263158,0.41025641,9243,17.69109724
3130,3734,1,2.026315789,0.21875,27612,17.05010553
3130,3785,1,2,0.37254902,10296,16.78344535
3148,3214,1,2.365853659,0.400826446,14762,21.29663763
3148,3556,1,2.375,0.287878788,25410,20.6908527
3148,3619,1,2.347222222,0.65503876,16819,37.25432043
3148,3706,1,2.35,0.472361809,9559,20.57349108
3148,3734,1,2.545454545,0.314606742,28556,24.32114627
3148,3785,1,2.282051282,0.427884615,10648,19.53129976
3214,3556,1,2.157894737,0.247734139,25620,18.0260324
3214,3619,1,2.595238095,0.419230769,16958,24.20428175
3214,3706,1,2.210526316,0.42,9638,18.49055106
3214,3734,1,2.131578947,0.226890756,28792,17.84955936
3214,3785,1,2.4,0.459330144,10736,21.47001373
3556,3619,1,2.325,0.267241379,29190,20.29703579
3556,3706,1,2.2,0.305555556,16590,19.4235055
3556,3734,1,3.442307692,0.403153153,49560,38.3291706
3556,3785,1,2.051282051,0.269360269,18480,17.56433168
3619,3706,1,2.476190476,0.479262673,10981,23.28746472
3619,3734,1,2.487804878,0.272727273,32804,22.04759331
3619,3785,1,2.372093023,0.451327434,12232,22.65863181
3706,3734,1,2.307692308,0.286624204,18644,19.75267167
3706,3785,1,2.105263158,0.481927711,6952,17.66475466
3734,3785,1,2.230769231,0.269349845,20768,18.84424141
36,160,1,4.333333333,0.119266055,824,3.061711374
36,241,1,3.857142857,0.184931507,4635,6.773903043
36,806,1,3,0.173076923,5562,6.34755738
36,2186,1,2.5,0.090909091,6489,3.91422737
36,2215,1,3.5,0.213414634,6386,8.141416434
36,2526,1,3.333333333,0.157480315,2575,4.874386772
36,2743,1,3.8,0.218390805,7416,8.886279839
241,806,1,4.6,0.237113402,2430,5.887059802
241,2186,1,3.6,0.169811321,2835,4.741481075
241,2215,1,6.4,0.301886792,2790,8.026548094
241,2526,1,3.777777778,0.53125,1125,8.1189691
241,2743,1,7.166666667,0.370689655,3240,11.03469444
806,2186,1,3.4,0.147826087,3402,4.220068265
806,2215,1,2.764705882,0.831858407,3348,23.55219219
806,2526,1,4,0.307692308,1350,5.9182343
806,2743,1,2.882352941,0.803278689,3888,24.59834681
2186,2215,1,5.2,0.209677419,3906,6.338816474
2186,2526,1,3.4,0.195402299,1575,4.217645391
2186,2743,1,5.4,0.201492537,4536,6.704389121
2215,2526,1,5.166666667,0.360465116,1550,7.54699082
2215,2743,1,2.783783784,0.851239669,4464,27.73601363
2526,2743,1,5,0.364583333,1800,8.705335577
36,520,1,2.230769231,0.243697479,1751,7.575511458
36,636,1,3.846153846,0.328947368,5150,13.20884458
36,737,1,2.076923077,0.225,1854,7.025684598
36,1708,1,3.366666667,0.341216216,19982,24.34742958
36,2065,1,2.384615385,0.227941176,3502,8.213641585
36,2145,1,2.461538462,0.246153846,2884,8.382656624
36,3102,1,2.583333333,0.336956522,8446,14.84813463
36,3261,1,2.125,0.248175182,3605,8.774767356
36,3351,1,3.153846154,0.284722222,4326,10.59057448
36,3409,1,2.470588235,0.247058824,7004,10.5260572
36,3573,1,2.076923077,0.230769231,1545,6.983583622
36,3757,1,3,0.304347826,3708,10.45647876
36,3955,1,2.210526316,0.170040486,14935,10.65161724
520,636,1,3.923076923,0.772727273,850,13.31074068
520,737,1,2.153846154,0.823529412,306,7.127580701
520,1708,1,3.357142857,0.223809524,3298,12.55581281
520,2065,1,2.428571429,0.708333333,578,9.563246695
520,2145,1,2.538461538,0.75,476,8.484552727
520,2997,1,3,0.234939759,2550,9.868029878
520,3102,1,3.076923077,0.408163265,1394,10.22800091
520,3261,1,2.153846154,0.549019608,595,7.248716618
520,3351,1,3.230769231,0.724137931,714,10.69247058
520,3409,1,2.615384615,0.404761905,1156,8.746878098
520,3573,1,2.153846154,0.903225806,255,7.085479724
520,3757,1,3.153846154,0.788461538,612,10.15480953
520,3955,1,2.230769231,0.180124224,2465,7.59515684
636,737,1,3.769230769,0.731343284,900,12.76091382
636,1708,1,4.3125,0.285123967,9700,18.17021098
636,2065,1,4.076923077,0.638554217,1700,13.94887081
636,2145,1,3.6875,0.819444444,1400,16.87663629
636,2997,1,4.285714286,0.303030303,7500,15.71533343
636,3102,1,4.071428571,0.4453125,4100,15.08703498
636,3261,1,3.769230769,0.583333333,1750,12.88204974
636,3351,1,3.470588235,0.719512195,2100,15.78641182
636,3409,1,4.058823529,0.594827586,3400,18.25927485
636,3573,1,3.769230769,0.765625,750,12.71881284
636,3757,1,4.142857143,0.707317073,1800,14.86194104
636,3955,1,3.714285714,0.268041237,7250,13.80556797
737,1708,1,3.230769231,0.199052133,3492,10.75488878
737,2065,1,2.307692308,0.588235294,612,7.765710828
737,2145,1,2.384615385,0.688888889,504,7.934725867
737,2997,1,2.846153846,0.221556886,2700,9.318203019
737,3102,1,2.923076923,0.383838384,1476,9.678174046
737,3261,1,2,0.5,630,6.698889759
737,3351,1,3.076923077,0.677966102,756,10.14264372
737,3409,1,2.461538462,0.376470588,1224,8.197051239
737,3573,1,2,0.8125,270,6.535652865
737,3757,1,3,0.735849057,648,9.604982673
737,3955,1,2.076923077,0.166666667,2610,7.04532998
1708,2065,1,3.533333333,0.235555556,6596,14.76638217
1708,2145,1,3.615384615,0.212669683,5432,12.11186081
1708,2997,1,2.736842105,0.460176991,29100,36.32337844
1708,3102,1,2.480769231,0.472527473,15908,30.51950876
1708,3261,1,3.571428571,0.219298246,6790,12.49964721
1708,3351,1,3.75,0.256410256,8148,15.7018638
1708,3409,1,3.647058824,0.238461538,13192,16.12598184
1708,3573,1,3.230769231,0.201923077,2910,10.7127878
1708,3757,1,3.615384615,0.208888889,6984,11.91578452
1708,3955,1,2.65,0.314540059,28130,27.09717371
2065,2145,1,2.692307692,0.573770492,952,9.122682854
2065,2997,1,3.153846154,0.224043716,5100,10.50616
2065,3102,1,3.230769231,0.365217391,2788,10.86613103
2065,3261,1,2.307692308,0.441176471,1190,7.886846745
2065,3351,1,3.384615385,0.586666667,1428,11.33060071
2065,3409,1,2.769230769,0.356435644,2312,9.385008225
2065,3573,1,2.307692308,0.625,510,7.723609851
2065,3757,1,3.307692308,0.623188406,1224,10.79293966
2065,3955,1,2.384615385,0.174157303,4930,8.233286967
2145,2997,1,3.230769231,0.237288136,4200,10.67517504
2145,3102,1,3.307692308,0.394495413,2296,11.03514607
2145,3261,1,2.384615385,0.5,980,8.055861785
2145,3351,1,3.5,0.710144928,1176,12.68751256
2145,3409,1,2.846153846,0.389473684,1904,9.554023265
2145,3573,1,2.384615385,0.738095238,420,7.892624891
2145,3757,1,3.384615385,0.698412698,1008,10.9619547
2145,3955,1,2.461538462,0.186046512,4060,8.402302006
2997,3102,1,2.518518519,0.593886463,12300,31.79509806
2997,3261,1,3.0625,0.266304348,5250,11.97979705
2997,3351,1,3.642857143,0.268421053,6300,13.08552552
2997,3409,1,2.941176471,0.231481481,10200,12.61545913
2997,3573,1,2.846153846,0.225609756,2250,9.276102042
2997,3757,1,3.466666667,0.282608696,5400,12.9403645
2997,3955,1,2.875,0.156462585,21750,11.45479025
3102,3261,1,3.285714286,0.396551724,2870,11.42293247
3102,3351,1,3.714285714,0.426229508,3444,13.41850403
3102,3409,1,3.142857143,0.297297297,5576,11.5026068
3102,3573,1,2.923076923,0.395833333,1230,9.636073069
3102,3757,1,3.357142857,0.412280702,2952,11.86329448
3102,3955,1,3.0625,0.216814159,11890,12.24710114
3261,3351,1,3.076923077,0.526315789,1470,10.26377964
3261,3409,1,2.428571429,0.333333333,2380,8.774596979
3261,3573,1,2,0.530612245,525,6.656788782
3261,3757,1,3,0.557142857,1260,9.726118591
3261,3955,1,2.076923077,0.150837989,5075,7.166465897
3351,3409,1,3.4375,0.509259259,2856,14.1867719
3351,3573,1,3.076923077,0.714285714,630,10.10054274
3351,3757,1,3.785714286,0.697368421,1512,13.29467847
3351,3955,1,3.142857143,0.23655914,6090,11.58076622
3409,3573,1,2.461538462,0.390243902,1020,8.154950262
3409,3757,1,3.214285714,0.441176471,2448,11.37878124
3409,3955,1,3.470588235,0.278301887,9860,14.63317121
3573,3757,1,3,0.78,540,9.562881697
3573,3955,1,2.076923077,0.169811321,2175,7.003229004
3757,3955,1,3.076923077,0.222222222,5220,10.07255881
36,2151,1,2.923076923,0.253333333,5665,9.411869719
873,2151,1,3.5,0.204379562,4620,6.096911181
36,2296,1,8,0.121212121,3193,3.739687497
2151,2296,1,6,0.219512195,1705,3.782205108
36,2387,1,0,0,103,0
37,1228,1,11,0.18487395,2328,5.379708439
37,1310,1,9,0.255319149,2856,9.175456966
1228,1310,1,2.482758621,0.352941176,11543,16.47968351
37,2607,1,6.75,0.642857143,600,7.734176561
1228,2607,1,11,0.181818182,2425,5.511416589
1310,2607,1,11.33333333,0.237762238,2975,8.748123549
37,1356,1,0,0,912,0
37,1388,1,0,0,120,0
37,2182,1,9.333333333,0.444444444,1104,8.576138215
37,2189,1,11,0.6875,264,6.233237765
2182,2189,1,10.5,0.396226415,506,6.482879114
2182,2607,1,5.666666667,0.53125,1150,10.68659073
2189,2607,1,10.5,0.65625,275,5.963707997
37,3717,1,3,0.05,888,0.626632935
38,1771,1,0,0,12,0
38,1878,1,7,0.333333333,408,4.811655458
38,2180,1,7,0.233333333,612,4.855898204
1878,2180,1,6,0.148148148,1734,4.900571126
38,2374,1,6,0.705882353,108,3.234289245
1878,2374,1,7,0.35,306,4.637479178
2180,2374,1,7,0.24137931,459,4.697963615
39,1870,1,4,0.4,48,2.485339738
39,3060,1,6,0.75,24,2.73071768
1870,3060,1,6,0.6,32,3.083390054
40,526,1,4.5,0.428571429,105,3.592949139
40,2988,1,2.5,0.5,56,1.489133127
526,2988,1,4,0.380952381,120,3.292501928
40,3333,1,4,0.056737589,945,3.4520652
2988,3333,1,4.5,0.063380282,1080,3.967411362
41,1912,1,6.6,0.868421053,279,9.28481977
41,2275,1,8,0.784313725,396,11.40436136
41,2340,1,3,0.75,36,2.398985453
41,3365,1,7.4,0.596774194,495,10.79563696
1912,2275,1,6.571428571,0.741935484,1364,12.66334945
1912,2340,1,9.333333333,0.823529412,124,7.713326282
1912,3365,1,7,0.644736842,1705,13.82250851
2275,2340,1,11.33333333,0.723404255,176,9.565663033
2275,3365,1,6.125,0.590361446,2420,14.95153312
2340,3365,1,10.33333333,0.534482759,220,8.942666823
41,2385,1,2.75,0.366666667,198,2.881711729
41,2677,1,3.25,0.185714286,558,3.54796624
1912,2385,1,7.5,0.576923077,682,8.196052559
1912,2677,1,8,0.347826087,1922,8.86230707
2275,2385,1,9.25,0.569230769,968,10.28975245
2275,2677,1,8.2,0.394230769,2728,11.26863308
2385,2677,1,2.5,0.120481928,1364,2.979035408
2385,3365,1,8.5,0.447368421,1210,9.666756238
2677,3365,1,7.666666667,0.4,3410,12.9544019
43,597,1,5.666666667,0.829268293,567,11.64109367
43,738,1,6.2,0.794871795,486,9.80092529
597,738,1,5.8,0.828571429,378,9.174265325
43,2219,1,7.666666667,0.71875,189,6.80940119
597,2219,1,6,0.692307692,147,5.329042256
738,2219,1,6,0.782608696,126,5.129089705
43,3776,1,5.166666667,0.17032967,4320,11.14167323
597,3776,1,5.166666667,0.173184358,3360,10.77308396
738,3776,1,5,0.142857143,2880,8.292430129
2219,3776,1,5.333333333,0.096385542,1120,5.092889572
43,2552,1,6,0.833333333,351,9.424150008
43,3577,1,6.5,0.273684211,1863,8.040878374
597,2552,1,5.2,0.838709677,273,8.220478878
597,3577,1,5,0.224719101,1449,6.205010083
738,2552,1,5.75,0.793103448,234,6.523563326
738,3577,1,4.75,0.220930233,1242,5.642242168
2552,3577,1,3.5,0.172839506,897,4.20703175
2552,3776,1,4.8,0.139534884,2080,7.852722033
3577,3776,1,7.428571429,0.228070175,11040,14.83601328
43,794,1,7,0.636363636,216,6.365954105
597,794,1,5.666666667,0.62962963,168,5.185918533
794,2552,1,4.333333333,0.684210526,104,3.811779016
44,268,1,2.333333333,0.097222222,682,2.259220769
44,973,1,3,0.4,55,1.65830722
44,2897,1,2,0.222222222,88,1.688220588
973,2897,1,2,0.166666667,40,0.804859209
44,1654,1,2.6,0.302325581,363,4.752357998
44,2256,1,2.5,0.5,110,3.137182617
44,2518,1,2.428571429,0.077981651,2299,7.179550208
44,3030,1,2.333333333,0.5,44,1.962272762
1654,2256,1,3,0.365853659,330,5.306922588
1654,2518,1,3.3,0.1375,6897,11.67808432
1654,3030,1,2.666666667,0.222222222,132,2.617007378
2256,2518,1,3,0.041284404,2090,3.58427265
2256,3030,1,2.333333333,0.538461538,40,2.029628682
2518,3030,1,2.666666667,0.037735849,836,2.892089072
44,1861,1,2.6,0.30952381,352,4.102145832
44,2438,1,2.333333333,0.259259259,187,2.160847015
44,2855,1,2.25,0.5625,66,2.392159827
1861,2438,1,2.6,0.270833333,544,3.522293053
1861,2518,1,3.285714286,0.09623431,6688,7.826400507
1861,2855,1,2.333333333,0.189189189,192,2.057862716
2438,2518,1,3.333333333,0.088888889,3553,6.176855899
2438,2855,1,2,0.272727273,102,1.75089254
2518,2855,1,2.75,0.051401869,1254,3.607975804
45,1654,1,0,0,33,0
48,1215,1,7,0.269230769,176,2.91922674
48,2074,1,10,0.588235294,80,3.189289889
1215,2074,1,3,0.346153846,220,3.624468057
49,426,1,3,0.6,8,0.83081368
49,3757,1,3,0.081081081,72,1.864004804
426,3757,1,3,0.157894737,144,4.305818191
50,296,1,5,0.138888889,165,1.846346865
50,491,1,4,0.25,70,1.134313968
296,491,1,5,0.111111111,462,2.790553133
